Title,Reference Disc,Standout Disc,Native 4k,Dolby Vision,HDR10+,Imax Enhanced,60 FPS,Dolby Atmos,DTS:X,Release Date,Studio,Review,Buy US,Buy UK
"Longest Yard, The (1974)",false,false,true,true,false,false,false,false,false,5/16/34,Kino Lorber Studio Classics,=HYPERLINK("https://thedigitalbits.com/item/longest-yard-1974-kino-2023-uhd";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0BZ62QSWG/thedigitalbit-20";"www.amazon.com"),
"Looper (US release has Dolby Vision & Atmos plus a new image master)",true,false,true,true,false,false,false,true,false,2/15/22,Sony Pictures Home Entertainment,=HYPERLINK("https://thedigitalbits.com/item/looper-4k-uhd-2022";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B09N3ZLL2K/thedigitalbit-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B0954D99TW/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Looper",false,true,true,false,true,false,false,false,false,7/13/21,Entertainment One (UK),=HYPERLINK("https://thedigitalbits.com/item/looper-uk-4k-uhd-2021";"Review"),,=HYPERLINK("http://www.amazon.co.uk/dp/B0954D99TW/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Lord of War (Steelbook Best Buy exclusive)",false,false,false,true,false,false,false,true,false,6/6/23,Lionsgate,,,
"Lord of War",false,false,false,true,false,false,false,true,false,3/19/19,Lionsgate,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/6317682054/camerontec014-20";"www.amazon.com"),
"Lord of the Rings, The: The Motion Picture Trilogy (Theatrical and Extended)",true,false,true,true,false,false,false,true,false,12/1/20,Warner Bros. Home Entertainment,=HYPERLINK("https://thedigitalbits.com/item/lord-of-the-rings-trilogy-2020-4k-uhd";"Review"),=HYPERLINK("http://www.amazon.com/exec/obidos/ASIN/B08KQBYM1Y/camerontec014-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B08KJNXNKW/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Lord of the Rings, The: The Motion Picture Trilogy Gift Set w/The ONE RING (Theatrical and Extended)",true,false,true,true,false,false,false,true,false,12/1/20,Warner Bros. Home Entertainment,,=HYPERLINK("http://www.amazon.com/exec/obidos/ASIN/B08JBB1VZR/camerontec014-20";"www.amazon.com"),
"Lost Boys, The (35th anniversary Best Buy-exclusive Steelbook)",false,false,true,false,false,false,false,false,false,9/20/22,Warner Bros. Home Entertainment,,,
"Lost Boys, The (35th anniversary)",false,false,true,false,false,false,false,false,false,9/20/22,Warner Bros. Home Entertainment,,=HYPERLINK("http://www.amazon.com/exec/obidos/ASIN/B0B7PZDYFW/camerontec014-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B0B3JL1RGD/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Lost City of Z, The (2016)",false,false,true,false,false,false,false,false,false,9/19/23,Shout!/Scream Factory,,=HYPERLINK("http://www.amazon.com/exec/obidos/ASIN/B0C9K43FL1/camerontec014-20";"www.amazon.com"),
"Lost City, The",false,true,true,true,false,false,false,true,false,7/26/22,Paramount Pictures Home Entertainment (also CBS Studios),=HYPERLINK("https://thedigitalbits.com/item/the-lost-city-paramount-2023-uhd";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B09V6B1XTG/camerontec014-20";"www.amazon.com"),
"Lost Highway (1997)",true,false,true,true,false,false,false,false,false,10/11/22,The Criterion Collection,=HYPERLINK("https://thedigitalbits.com/item/lost-highway-criterion-2023-uhd";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0B71YM9MC/thedigitalbit-20";"www.amazon.com"),
"Lost World, The: Jurassic Park (single-film re-issue)",false,false,true,false,false,false,false,false,true,5/10/22,Universal Studios Home Entertainment,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B09VLD3LJP/camerontec014-20";"www.amazon.com"),
"Lost World, The: Jurassic Park",false,true,true,false,false,false,false,false,true,5/22/18,Universal Studios Home Entertainment,,,
"Lost in Translation (2003)",false,false,true,true,false,false,false,false,false,"",Kino Lorber Studio Classics,,,
"Love and Monsters",false,false,true,true,false,false,false,false,false,1/5/21,Paramount Pictures Home Entertainment (also CBS Studios),,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B08KMRNX2S/camerontec014-20";"www.amazon.com"),
"Love, Simon",false,false,true,false,false,false,false,false,false,"",20th Century Studios Home Entertainment (ex Fox now Walt Disney previously MGM),,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B079P9BWH3/camerontec014-20";"www.amazon.com"),
"Lover, The (1982)",false,false,true,false,false,false,false,false,false,1/25/22,MPI Media Group/Dark Sky Films,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B09GJG44D5/camerontec014-20";"www.amazon.com"),
"Lover, The (1986)",false,false,true,true,true,false,false,false,false,12/3/21,Capelight Pictures (Germany),,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B09GJG44D5/camerontec014-20";"www.amazon.com"),
"Luca",false,false,false,false,false,false,false,true,false,8/3/21,Walt Disney Studios Home Entertainment (also Fox see above),,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B098H21717/camerontec014-20";"www.amazon.com"),
"Lucy",true,false,true,false,false,false,false,true,false,8/9/16,Universal Studios Home Entertainment,,=HYPERLINK("https://www.amazon.com/Lucy-Blu-ray-Scarlett-Johansson/dp/B01FH1SM1A?tag=camerontec014-20";"www.amazon.com"),=HYPERLINK("http://amzn.to/2w4dlMo";"amzn.to")
"Lupin the 3rd: The Castle of Cagliostro",false,false,true,false,false,false,false,false,false,1/26/2021,Discotek Media,=HYPERLINK("https://thedigitalbits.com/item/lupin-3rd-castle-of-cagliostro-4k-2021-uhd";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B08MSJ4FX4/camerontec014-20";"www.amazon.com"),
"Léon: The Professional",false,true,true,false,false,false,false,true,false,7/11/17,Sony Pictures Home Entertainment,=HYPERLINK("https://thedigitalbits.com/item/leon-professional-uhd-brd";"Review"),=HYPERLINK("https://www.amazon.com/Leon-Professional-Blu-ray-Danny-Aiello/dp/B072873M1B?tag=camerontec014-20";"www.amazon.com"),
"M3GAN (2022)",false,false,true,false,false,false,false,true,false,10/10/23,Universal Studios Home Entertainment,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0CFRD7CGX/camerontec014-20";"www.amazon.com"),
"Mad Max (1979)",false,false,true,true,false,false,false,false,false,11/24/20,Kino Lorber Studio Classics,=HYPERLINK("https://thedigitalbits.com/item/mad-max-kino-4k-uhd";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B08H5DFV1P/camerontec014-20";"www.amazon.com"),
"Mad Max 2: The Road Warrior REISSUE (with correct audio)",false,false,true,false,false,false,false,true,false,2/1/22,Warner Bros. Home Entertainment,,=HYPERLINK("http://www.amazon.com/exec/obidos/ASIN/B09FRZXQ9D/camerontec014-20";"www.amazon.com"),
"Mad Max 2: The Road Warrior",false,false,true,false,false,false,false,true,false,11/16/21,Warner Bros. Home Entertainment,,=HYPERLINK("http://www.amazon.com/exec/obidos/ASIN/B09FRZXQ9D/camerontec014-20";"www.amazon.com"),
"Mad Max Anthology (includes Max Max (1979), Mad Max 2: The Road Warrior, Mad Max: Beyond Thunderdome, and Mad Max: Fury Road – REISSUE with correct Mad Max 2 audio)",false,false,true,false,false,false,false,true,false,2/1/22,Warner Bros. Home Entertainment,,=HYPERLINK("http://www.amazon.com/exec/obidos/ASIN/B09FRP86ZY/camerontec014-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B09H3CSKJ5/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Mad Max Anthology (includes Max Max (1979), Mad Max 2: The Road Warrior, Mad Max: Beyond Thunderdome, and Mad Max: Fury Road)",false,false,true,false,false,false,false,true,false,11/16/21,Warner Bros. Home Entertainment,,=HYPERLINK("http://www.amazon.com/exec/obidos/ASIN/B09FRP86ZY/camerontec014-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B09H3CSKJ5/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Mad Max High Octane Collection",false,false,false,false,false,false,false,false,false,10/31/17,Warner Bros. Home Entertainment,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B01LY9FHIG/camerontec014-20";"www.amazon.com"),
"Mad Max: Beyond Thunderdome REISSUE",false,false,true,false,false,false,false,true,false,2/1/22,Warner Bros. Home Entertainment,,=HYPERLINK("http://www.amazon.com/exec/obidos/ASIN/B09FS89CHH/camerontec014-20";"www.amazon.com"),
"Mad Max: Beyond Thunderdome",false,false,true,false,false,false,false,true,false,11/16/21,Warner Bros. Home Entertainment,,=HYPERLINK("http://www.amazon.com/exec/obidos/ASIN/B09FS89CHH/camerontec014-20";"www.amazon.com"),
"Mad Max: Fury Road",false,true,false,false,false,false,false,true,false,3/1/16,Warner Bros. Home Entertainment,=HYPERLINK("https://thedigitalbits.com/item/mad-max-fury-road-uhd";"Review"),=HYPERLINK("https://www.amazon.com/Mad-Max-Ultra-Blu-ray-Digital/dp/B01BHKO34U?tag=camerontec014-20";"www.amazon.com"),=HYPERLINK("http://amzn.to/2fuC3PY";"amzn.to")
"Madman (1981) (Standard Edition)",false,false,true,false,false,false,false,false,false,4/26/22,Vinegar Syndrome,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B09V6J8257/camerontec014-20";"www.amazon.com"),
"Madman (1981)",false,false,true,false,false,false,false,false,false,2/11/22,Vinegar Syndrome,,=HYPERLINK("https://vinegarsyndrome.com/collections/frontpage/products/madman-uhd";"vinegarsyndrome.com"),
"Magnificent Seven, The (1960)",false,true,true,true,false,false,false,false,false,2/21/23,Shout!/Scream Factory,=HYPERLINK("https://thedigitalbits.com/item/magnificent-seven-1960-uhd-2023";"Review"),=HYPERLINK("http://www.amazon.com/exec/obidos/ASIN/B0BK3JB7ZJ/camerontec014-20";"www.amazon.com"),
"Magnificent Seven, The (2016)",false,true,false,false,false,false,false,true,false,12/20/16,Sony Pictures Home Entertainment,,=HYPERLINK("https://www.amazon.com/Magnificent-Seven-Denzel-Washington/dp/B01LTHMF3W?tag=camerontec014-20";"www.amazon.com"),=HYPERLINK("http://amzn.to/2hdWW1I";"amzn.to")
"Malcolm X (1992)",false,false,true,false,false,false,false,true,false,11/22/22,The Criterion Collection,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0B9ZQGY49/thedigitalbit-20";"www.amazon.com"),
"Maleficent",false,false,false,false,false,false,false,true,false,9/24/19,Walt Disney Studios Home Entertainment (also Fox see above),,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B07TJKBDZM/camerontec014-20";"www.amazon.com"),
"Maleficent: Mistress of Evil",false,false,false,false,false,false,false,true,false,1/14/20,Walt Disney Studios Home Entertainment (also Fox see above),,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B07ZWBMCPB/camerontec014-20";"www.amazon.com"),
"Malignant",false,false,true,true,false,false,false,true,false,5/24/22,Warner Bros. Home Entertainment,,=HYPERLINK("http://www.amazon.com/exec/obidos/ASIN/B09WRSFDCN/camerontec014-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B09W3XDBV2/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Mallrats (1995)",false,true,true,true,false,false,false,false,false,6/27/23,Arrow Video,=HYPERLINK("https://thedigitalbits.com/item/mallrats-arrow-2023-uhd";"Review"),=HYPERLINK("http://www.amazon.com/exec/obidos/ASIN/B0BZXHJK12/camerontec014-20";"www.amazon.com"),
"Maltese Falcon, The (1941) (Steelbook)",true,false,true,false,false,false,false,false,false,4/4/23,Warner Bros. Home Entertainment,,,=HYPERLINK("http://www.amazon.co.uk/dp/B0BT86JJ74/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Maltese Falcon, The (1941)",true,false,true,false,false,false,false,false,false,4/4/23,Warner Bros. Home Entertainment,=HYPERLINK("https://thedigitalbits.com/item/maltese-falcon-uhd-2023";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0BV3BCLB1/camerontec014-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B0BT87XLYC/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Mamma Mia! Here We Go Again",false,false,false,false,false,false,false,false,false,10/16/18,Universal Studios Home Entertainment,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B07F9KJHXX/camerontec014-20";"www.amazon.com"),
"Mamma Mia!",false,false,false,false,false,false,false,false,true,5/1/18,Universal Studios Home Entertainment,,=HYPERLINK("http://www.amazon.com/exec/obidos/ASIN/B07B62TY7C/camerontec014-20";"www.amazon.com"),
"Man Who Fell to Earth, The (1976) (Steelbook)",false,false,true,false,false,false,false,false,false,4/25/23,Lionsgate,,,=HYPERLINK("http://www.amazon.co.uk/dp/B0BMQSLXT6/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Man Who Fell to Earth, The (1976)",false,false,true,false,false,false,false,false,false,3/31/23,StudioCanal (UK/Germany/France),,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0BMQSLXT6/camerontec014-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B0BMQSLXT6/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Man Who Killed Hitler and Then The Bigfoot, The",false,false,true,false,false,false,false,false,false,6/14/19,Capelight Pictures (Germany),,,
"Man Who Killed Hitler and then the Bigfoot, The (Steelbook)",false,false,true,false,false,false,false,false,false,11/14/23,Image (RLJ Entertainment/Cinestate),,,
"Man Who Killed Hitler and then the Bigfoot, The",false,true,true,false,false,false,false,false,false,4/2/19,Image (RLJ Entertainment/Cinestate),=HYPERLINK("https://thedigitalbits.com/item/man-who-killed-hitler-de-capelight-2021-uhd ";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B07KZKCDVH/camerontec014-20";"www.amazon.com"),
"Man Who Knew Too Much, The (1956)",false,false,true,false,false,false,false,false,false,10/31/23,Universal Studios Home Entertainment,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0CHDMZVJV/camerontec014-20";"www.amazon.com"),
"Man Who Shot Liberty Valance, The (1962): Paramount Presents",false,false,true,true,false,false,false,false,false,5/17/22,Paramount Pictures Home Entertainment (also CBS Studios),,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B09TD6RGJ6/camerontec014-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B0BC1YBL7M/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Man from Nowhere, The (2010)",false,false,true,false,false,false,false,false,false,12/12/23,Well Go USA,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0CKZFMSJL/camerontec014-20";"www.amazon.com"),
"Man in the Iron Mask, The (1998)",false,false,true,false,false,false,false,false,false,12/19/23,Shout!/Scream Factory,,=HYPERLINK("http://www.amazon.com/exec/obidos/ASIN/B0CJBP3LXH/camerontec014-20";"www.amazon.com"),
"Man of Steel",false,true,false,false,false,false,false,true,false,7/19/16,Warner Bros. Home Entertainment,=HYPERLINK("https://thedigitalbits.com/item/man-of-steel-uhd-bd";"Review"),=HYPERLINK("https://www.amazon.com/Man-Steel-4K-Ultra-Blu-ray/dp/B01GGXDRS6?tag=camerontec014-20";"www.amazon.com"),=HYPERLINK("http://amzn.to/2ya5RbJ";"amzn.to")
"Man on a Ledge",false,false,false,false,false,false,false,false,false,4/9/19,Lionsgate,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/6317699704/camerontec014-20";"www.amazon.com"),
"Manchurian Candidate, The (1962)",false,false,true,true,false,false,false,false,false,6/20/23,Kino Lorber Studio Classics,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0C352X5WQ/thedigitalbit-20";"www.amazon.com"),
"Mandabi",false,false,true,false,false,false,false,false,false,TBA 2023,StudioCanal (UK/Germany/France),,,
"Mandalorian, The: The Complete First Season (4K Steelbook – UHD-100)",false,false,true,false,false,false,false,true,false,12/12/23,Walt Disney Studios Home Entertainment (also Fox see above),,=HYPERLINK("http://www.amazon.com/exec/obidos/ASIN/B0CGM7JBKL/camerontec014-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B0CHZ3QCR4/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Mandalorian, The: The Complete Second Season (4K Steelbook – UHD-100)",false,false,true,false,false,false,false,true,false,12/12/23,Walt Disney Studios Home Entertainment (also Fox see above),,=HYPERLINK("http://www.amazon.com/exec/obidos/ASIN/B0CGM6LLRN/camerontec014-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B0CHZ3944R/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Manhunter (1986)",false,false,true,false,false,false,false,false,false,TBA 2022,Kino Lorber Studio Classics,,,
"Maniac Cop 2",true,false,true,true,false,false,false,true,false,11/16/21,Blue Underground,=HYPERLINK("https://thedigitalbits.com/item/maniac-cop-2-bu-2021-uhd";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B097C16L95/camerontec014-20";"www.amazon.com"),
"Maniac Cop 3",false,false,true,true,false,false,false,true,false,11/16/21,Blue Underground,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B097BN9N9V/camerontec014-20";"www.amazon.com"),
"Maniac",true,false,true,true,false,false,false,true,false,5/26/20,Blue Underground,=HYPERLINK("https://thedigitalbits.com/item/maniac-bu-2020-uhd";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B085KR685M/camerontec014-20";"www.amazon.com"),
"Many Saints of Newark, The",false,false,true,false,false,false,false,false,false,12/21/21,Warner Bros. Home Entertainment,,=HYPERLINK("http://www.amazon.com/exec/obidos/ASIN/B09KVDYS7N/camerontec014-20";"www.amazon.com"),
"Marathon Man (1976)",false,false,true,true,false,false,false,false,false,2/28/23,Kino Lorber Studio Classics,=HYPERLINK("https://thedigitalbits.com/item/marathon-man-kino-2023-uhd";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0BPJXD2H9/thedigitalbit-20";"www.amazon.com"),
"Marcel the Shell With Shoes On (A24 website exclusive)",false,false,true,true,false,false,false,true,false,10/4/22,A24,,=HYPERLINK("https://shop.a24films.com/products/marcel-the-shell-blu-ray";"shop.a24films.com"),
"Mark of the Devil (1970) (wide release)",false,false,true,false,false,false,false,false,false,11/28/23,Vinegar Syndrome,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0CKJ57RYS/camerontec014-20";"www.amazon.com"),
"Mark of the Devil (1970)",false,false,true,false,false,false,false,false,false,10/3/23,Vinegar Syndrome,,=HYPERLINK("https://vinegarsyndrome.com/collections/frontpage/products/mark-of-the-devil";"vinegarsyndrome.com"),
"Marnie (1964)",false,false,true,false,false,false,false,false,false,5/10/22,Universal Studios Home Entertainment,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B09VLDH6GS/camerontec014-20";"www.amazon.com"),
"Marquis De Sade's Justine",true,false,true,true,false,false,false,true,false,2/21/23,Blue Underground,=HYPERLINK("https://thedigitalbits.com/item/justine-blue-underground-2023-uhd";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0BM574LM7/camerontec014-20";"www.amazon.com"),
"Marquis de Sade's Philosophy in the Boudoir (1970) (aka Eugenie... The Story of Her Journey into Perversion)",true,false,true,true,false,false,false,true,false,2/21/23,Blue Underground,=HYPERLINK("https://thedigitalbits.com/item/philosophy-in-the-boudoir-bu-2023-uhd";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0BM566LH3/camerontec014-20";"www.amazon.com"),
